KEYBOARD_TYPE: controllerConsole
PRACTICE_WORDS_PER_INPUT: 5
WORD_ORDER: [pans, rub, shied, dubbed, tippee, calls, gapes, docker, fie, fibs]
KEYBOARD_TYPE: leapAirBimodal
PRACTICE_WORDS_PER_INPUT: 6
WORD_ORDER: [sicker, mans, dubs, yells, tom, whiff, topped, dinned, galea, got]
NUMBER_OF_TIMES_PLANE_BREACHED: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
DISTANCE_TRAVELED_TOUCH_ONLY: [1693.4048, 1455.1772, 847.6835, 1381.9169, 509.87192, 1072.1344, 1272.1941, 1068.5066, 1741.1488, 786.7079]
DISTANCE_TRAVELED_TOUCH_ONLY_SHORTEST: [1693.4048, 1455.1772, 847.6835, 1381.9169, 509.87192, 1072.1344, 1272.1941, 1068.5066, 1741.1488, 786.7079]
TIME_DURATION_TOUCH_ONLY: [2.8853636, 2.3686097, 2.1691718, 2.0519252, 1.266867, 2.083509, 2.2164783, 2.0166876, 2.5658624, 1.1676321]
TIME_DURATION_TOUCH_ONLY_SHORTEST: [2.8853636, 2.3686097, 2.1691718, 2.0519252, 1.266867, 2.083509, 2.2164783, 2.0166876, 2.5658624, 1.1676321]
AVERAGE_HAND_VELOCITY: [13.667303, 14.502142, 10.389607, 15.063471, 11.251101, 12.321152, 12.986836, 14.099832, 15.684183, 15.24699]
AVERAGE_PIXEL_VELOCITY: [587.0418, 614.7735, 391.41974, 673.5585, 402.63242, 514.3145, 574.0986, 529.18054, 677.96173, 674.763]
REACTION_TIME_FIRST_PRESSED: [1.545831, 1.4005536, 0.9336496, 1.0503955, 0.7834326, 1.3337604, 1.2004265, 1.2004606, 0.8838802, 1.1337253]
REACTION_TIME_FIRST_TOUCH: [1.545831, 1.4005536, 0.9336496, 1.0503955, 0.7834326, 1.3337604, 1.2004265, 1.2004606, 0.8838802, 1.1337253]
AVERAGE_REACTION_TIME_TO_ERRORS: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
TEXT_ENTRY_RATE_WPM: [20.794607, 15.198791, 16.596197, 23.392668, 18.944372, 23.03806, 27.069971, 29.751759, 18.70716, 20.55442]
TEXT_ENTRY_RATE_MODIFIED_WPM_SHORTEST: [20.794607, 15.198791, 16.596197, 23.392668, 18.944372, 23.03806, 27.069971, 29.751759, 18.70716, 20.55442]
TEXT_ENTRY_RATE_MODIFIED_WPM_VULTURE: [16.248442, 12.734923, 15.46979, 19.34036, 17.558409, 17.55788, 21.071701, 22.38007, 17.392603, 15.642943]
TEXT_ENTRY_RATE_MODIFIED_WPM_SHORTEST_VULTURE: [16.248442, 12.734923, 15.46979, 19.34036, 17.558409, 17.55788, 21.071701, 22.38007, 17.392603, 15.642943]
ERROR_RATE_KSPC: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
ERROR_RATE_MODIFIED_KSPC_SHORTEST: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
ERROR_RATE_MODIFIED_MSD_SHORTEST: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
ERROR_RATE_MODIFIED_MSD_BACKSPACE: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
ERROR_RATE_MWD: [0.0]
ERROR_RATE_MODIFIED_MWD_SHORTEST: [0.0]
ERROR_RATE_MODIFIED_MWD_BACKSPACE: [0.0]
TOTAL_ERROR_RATE: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
TOTAL_ERROR_RATE_MODIFIED_SHORTEST: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
TOTAL_ERROR_RATE_MODIFIED_BACKSPACE: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
FRECHET_DISTANCE_TOUCH_ONLY: [262.6692, 261.21838, 251.454, 259.8977, 164.46948, 203.9827, 254.83679, 285.49353, 287.80646, 258.4636]
FRECHET_DISTANCE_TOUCH_ONLY_MODIFIED_SHORTEST: [262.6692, 261.21838, 251.454, 259.8977, 164.46948, 203.9827, 254.83679, 285.49353, 287.80646, 258.4636]
FRECHET_DISTANCE_TOUCH_ONLY_MODIFIED_BACKSPACE: [262.6692, 261.21838, 251.454, 259.8977, 164.46948, 203.9827, 254.83679, 285.49353, 287.80646, 258.4636]
